sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
SAMS-00000099,2023-01-14,2023,Q1,January,Argentina,South America,La Plata,Samsung Wireless Charger Pad,Accessories,N/A,Black,No,45.89,10,4,41.3,165.2,ARS,907.0,149836.4,Online (Samsung.com),Credit Card,Business,25–34,N/A,2.7,Kept
SAMS-00000100,2023-02-01,2023,Q1,February,Argentina,South America,La Plata,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Titanium Black,Yes,1296.0,7,2,1205.28,2410.56,ARS,907.0,2186377.92,E-commerce Platform,Gift Card,Individual,55+,Android (Other),3.9,Kept
SAMS-00000101,2023-03-12,2023,Q1,March,Argentina,South America,La Plata,Samsung Galaxy Watch 6,Galaxy Watch,N/A,Gold,No,275.13,10,4,247.62,990.48,ARS,907.0,898365.36,Corporate / B2B,EMI / Installment,Individual,25–34,N/A,,Kept
SAMS-00000102,2023-04-11,2023,Q2,April,Argentina,South America,La Plata,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Lavender,Yes,1544.37,2,2,1513.48,3026.96,ARS,907.0,2745452.72,Samsung Store,EMI / Installment,Education,45–54,iOS,2.8,Kept
SAMS-00000103,2023-06-09,2023,Q2,June,Argentina,South America,La Plata,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,229.85,10,2,206.87,413.74,ARS,907.0,375262.18,E-commerce Platform,Samsung Pay,Enterprise,35–44,N/A,2.8,Kept
SAMS-00000104,2023-06-30,2023,Q2,June,Argentina,South America,La Plata,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Gold,No,254.09,0,7,254.09,1778.63,ARS,907.0,1613217.41,Authorized Reseller,EMI / Installment,Business,35–44,N/A,2.7,Returned
SAMS-00000105,2023-07-18,2023,Q3,July,Argentina,South America,La Plata,Samsung Galaxy S22+,Galaxy S,128 GB,Lime,Yes,961.44,3,1,932.6,932.6,ARS,907.0,845868.2,Samsung Store,Debit Card,Government,35–44,Android (Samsung),4.9,Kept
SAMS-00000106,2023-08-17,2023,Q3,August,Argentina,South America,La Plata,Samsung Odyssey Neo G9,Monitor,N/A,Black,No,1534.51,0,2,1534.51,3069.02,ARS,907.0,2783601.14,Samsung Store,Gift Card,Individual,25–34,N/A,4.1,Kept
SAMS-00000107,2023-09-28,2023,Q3,September,Argentina,South America,La Plata,Samsung Galaxy Watch 4,Galaxy Watch,N/A,Bora Purple,No,181.3,0,1,181.3,181.3,ARS,907.0,164439.1,Corporate / B2B,EMI / Installment,Enterprise,35–44,N/A,4.8,Kept
SAMS-00000108,2023-11-14,2023,Q4,November,Argentina,South America,La Plata,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Black,No,755.01,12,6,664.41,3986.46,ARS,907.0,3615719.22,Samsung Store,Credit Card,Business,25–34,N/A,4.7,Kept
SAMS-00000109,2023-12-18,2023,Q4,December,Argentina,South America,La Plata,Samsung 32GB MicroSD Card,Accessories,N/A,Blue,No,8.26,0,10,8.26,82.6,ARS,907.0,74918.2,Authorized Reseller,EMI / Installment,Government,45–54,N/A,3.6,Kept
SAMS-00000110,2023-12-20,2023,Q4,December,Argentina,South America,La Plata,Samsung M8 4K Smart Monitor,Monitor,N/A,White,No,737.22,12,3,648.75,1946.25,ARS,907.0,1765248.75,Third-Party Retailer,Cash,Education,35–44,N/A,4.0,Kept
SAMS-00000111,2023-12-26,2023,Q4,December,Argentina,South America,La Plata,Samsung 45W USB-C Charger,Accessories,N/A,Black,No,50.49,0,5,50.49,252.45,ARS,907.0,228972.15,E-commerce Platform,Debit Card,Individual,18–24,N/A,,Kept
SAMS-00000112,2024-01-05,2024,Q1,January,Argentina,South America,La Plata,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Lime,Yes,386.15,0,1,386.15,386.15,ARS,907.0,350238.05,Carrier Store,Cash,Enterprise,45–54,iOS,4.2,Kept
SAMS-00000113,2024-01-21,2024,Q1,January,Argentina,South America,La Plata,Samsung Galaxy Buds 2,Galaxy Buds,N/A,White,No,157.06,2,2,153.92,307.84,ARS,907.0,279210.88,Corporate / B2B,Debit Card,Government,35–44,N/A,,Kept
SAMS-00000114,2024-02-28,2024,Q1,February,Argentina,South America,La Plata,Samsung Galaxy S23 FE,Galaxy S,1 TB,Titanium Violet,Yes,607.77,7,2,565.23,1130.46,ARS,907.0,1025327.22,Corporate / B2B,Gift Card,Individual,25–34,Android (Samsung),,Kept
SAMS-00000115,2024-03-31,2024,Q1,March,Argentina,South America,La Plata,Samsung Galaxy M04,Galaxy M,128 GB,Deep Ocean Blue,No,90.11,15,1,76.59,76.59,ARS,907.0,69467.13,Third-Party Retailer,Net Banking,Enterprise,55+,New User,3.3,Kept
SAMS-00000116,2024-04-01,2024,Q2,April,Argentina,South America,La Plata,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Violet,Yes,484.39,15,1,411.73,411.73,ARS,907.0,373439.11,E-commerce Platform,Credit Card,Business,25–34,Feature Phone,,Kept
SAMS-00000117,2024-07-11,2024,Q3,July,Argentina,South America,La Plata,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Green,Yes,1301.43,3,3,1262.39,3787.17,ARS,907.0,3434963.19,Authorized Reseller,Cash,Business,25–34,Feature Phone,4.9,Kept
SAMS-00000118,2024-08-01,2024,Q3,August,Argentina,South America,La Plata,Samsung Leather Phone Case,Accessories,N/A,Silver,No,49.82,0,3,49.82,149.46,ARS,907.0,135560.22,Third-Party Retailer,Samsung Pay,Government,45–54,N/A,4.4,Kept
SAMS-00000119,2024-09-19,2024,Q3,September,Argentina,South America,La Plata,Samsung OLED S95C 65-inch,Smart TV,N/A,Black,No,2523.54,0,2,2523.54,5047.08,ARS,907.0,4577701.56,Samsung Store,Net Banking,Government,35–44,N/A,4.4,Kept
SAMS-00000120,2024-10-29,2024,Q4,October,Argentina,South America,La Plata,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Lavender,Yes,1732.97,3,3,1680.98,5042.94,ARS,907.0,4573946.58,Samsung Store,Cash,Enterprise,18–24,New User,2.6,Kept
SAMS-00000121,2024-11-12,2024,Q4,November,Argentina,South America,La Plata,Samsung 25W USB-C Adapter,Accessories,N/A,Blue,No,30.89,0,1,30.89,30.89,ARS,907.0,28017.23,Samsung Store,Net Banking,Business,18–24,N/A,4.9,Kept
SAMS-00000122,2024-12-19,2024,Q4,December,Argentina,South America,La Plata,Samsung 256GB MicroSD Card,Accessories,N/A,Black,No,31.22,0,1,31.22,31.22,ARS,907.0,28316.54,E-commerce Platform,BNPL (Buy Now Pay Later),Enterprise,18–24,N/A,3.6,Returned
SAMS-00000123,2021-03-15,2021,Q1,March,Argentina,South America,Mar del Plata,Samsung T7 Shield 1TB SSD,Accessories,N/A,Blue,No,92.7,20,2,74.16,148.32,ARS,907.0,134526.24,E-commerce Platform,Debit Card,Business,55+,N/A,,Kept
SAMS-00000124,2021-03-22,2021,Q1,March,Argentina,South America,Mar del Plata,Samsung Galaxy Watch 4 Classic,Galaxy Watch,N/A,Graphite,No,239.3,0,2,239.3,478.6,ARS,907.0,434090.2,Online (Samsung.com),Net Banking,Business,45–54,N/A,3.8,Kept
SAMS-00000125,2021-03-28,2021,Q1,March,Argentina,South America,Mar del Plata,Samsung Galaxy A14,Galaxy A,64 GB,Awesome White,No,168.52,20,4,134.82,539.28,ARS,907.0,489126.96,Third-Party Retailer,Cash,Business,55+,Android (Samsung),4.1,Kept
SAMS-00000126,2021-05-31,2021,Q2,May,Argentina,South America,Mar del Plata,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Titanium Black,Yes,1228.56,0,1,1228.56,1228.56,ARS,907.0,1114303.92,Online (Samsung.com),Credit Card,Education,45–54,Android (Other),3.8,Kept
SAMS-00000127,2021-06-14,2021,Q2,June,Argentina,South America,Mar del Plata,Samsung T7 Shield 1TB SSD,Accessories,N/A,Navy,No,97.87,15,1,83.19,83.19,ARS,907.0,75453.33,Authorized Reseller,Gift Card,Education,25–34,N/A,2.6,Exchanged
SAMS-00000128,2021-09-28,2021,Q3,September,Argentina,South America,Mar del Plata,Samsung Galaxy Tab S9+,Galaxy Tab,512 GB,Graphite,No,1049.39,2,4,1028.4,4113.6,ARS,907.0,3731035.2,Samsung Store,BNPL (Buy Now Pay Later),Government,55+,N/A,3.8,Kept
SAMS-00000129,2021-11-23,2021,Q4,November,Argentina,South America,Mar del Plata,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Black,No,797.32,0,1,797.32,797.32,ARS,907.0,723169.24,Corporate / B2B,Net Banking,Enterprise,35–44,N/A,4.9,Returned
SAMS-00000130,2021-11-27,2021,Q4,November,Argentina,South America,Mar del Plata,Samsung Galaxy Watch 6 Classic,Galaxy Watch,N/A,Gold,No,405.5,2,2,397.39,794.78,ARS,907.0,720865.46,E-commerce Platform,EMI / Installment,Individual,25–34,N/A,3.7,Kept
SAMS-00000131,2021-11-30,2021,Q4,November,Argentina,South America,Mar del Plata,Samsung 32GB MicroSD Card,Accessories,N/A,Black,No,8.42,12,3,7.41,22.23,ARS,907.0,20162.61,Corporate / B2B,Cash,Business,35–44,N/A,4.1,Kept
SAMS-00000132,2022-01-12,2022,Q1,January,Argentina,South America,Mar del Plata,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,White,No,1081.86,0,2,1081.86,2163.72,ARS,907.0,1962494.04,Online (Samsung.com),Samsung Pay,Business,25–34,N/A,,Kept
SAMS-00000133,2022-03-04,2022,Q1,March,Argentina,South America,Mar del Plata,Samsung 25W USB-C Adapter,Accessories,N/A,Black,No,30.63,5,1,29.1,29.1,ARS,907.0,26393.7,Authorized Reseller,Credit Card,Individual,45–54,N/A,2.5,Kept
SAMS-00000134,2022-03-26,2022,Q1,March,Argentina,South America,Mar del Plata,Samsung Galaxy A04,Galaxy A,256 GB,Awesome White,No,108.97,5,1,103.52,103.52,ARS,907.0,93892.64,E-commerce Platform,Debit Card,Government,55+,iOS,,Kept
SAMS-00000135,2022-04-24,2022,Q2,April,Argentina,South America,Mar del Plata,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome Graphite,Yes,433.85,15,5,368.77,1843.85,ARS,907.0,1672371.95,Online (Samsung.com),Credit Card,Education,45–54,Android (Other),3.7,Kept
SAMS-00000136,2022-05-06,2022,Q2,May,Argentina,South America,Mar del Plata,Samsung Odyssey Neo G9,Monitor,N/A,Black,No,1544.77,2,1,1513.87,1513.87,ARS,907.0,1373080.09,Samsung Store,Credit Card,Enterprise,35–44,N/A,4.0,Kept
SAMS-00000137,2022-06-16,2022,Q2,June,Argentina,South America,Mar del Plata,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,48.55,2,1,47.58,47.58,ARS,907.0,43155.06,Samsung Store,Net Banking,Government,25–34,N/A,,Kept
SAMS-00000138,2022-07-25,2022,Q3,July,Argentina,South America,Mar del Plata,Samsung Neo QLED 4K QN85C,Smart TV,N/A,White,No,1930.39,0,1,1930.39,1930.39,ARS,907.0,1750863.73,Authorized Reseller,Cash,Government,45–54,N/A,4.9,Kept
SAMS-00000139,2022-09-10,2022,Q3,September,Argentina,South America,Mar del Plata,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Lime,Yes,206.76,0,2,206.76,413.52,ARS,907.0,375062.64,Corporate / B2B,Cash,Education,18–24,Android (Samsung),4.7,Kept
SAMS-00000140,2023-04-07,2023,Q2,April,Argentina,South America,Mar del Plata,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,1 TB,Silver,No,1304.32,0,3,1304.32,3912.96,ARS,907.0,3549054.72,Carrier Store,Credit Card,Government,45–54,N/A,2.6,Kept
SAMS-00000141,2023-07-16,2023,Q3,July,Argentina,South America,Mar del Plata,Samsung Galaxy S22+,Galaxy S,1 TB,Phantom White,Yes,933.81,0,1,933.81,933.81,ARS,907.0,846965.67,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,25–34,Android (Samsung),,Kept
SAMS-00000142,2023-09-20,2023,Q3,September,Argentina,South America,Mar del Plata,Samsung Galaxy Buds 2,Galaxy Buds,N/A,Bora Purple,No,135.72,20,1,108.58,108.58,ARS,907.0,98482.06,Samsung Store,Samsung Pay,Business,35–44,N/A,4.5,Returned
SAMS-00000143,2023-11-17,2023,Q4,November,Argentina,South America,Mar del Plata,Samsung Odyssey G7 27-inch,Monitor,N/A,White,No,567.87,0,1,567.87,567.87,ARS,907.0,515058.09,E-commerce Platform,Cash,Individual,45–54,N/A,,Kept
SAMS-00000144,2023-12-15,2023,Q4,December,Argentina,South America,Mar del Plata,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Graphite,No,167.92,0,1,167.92,167.92,ARS,907.0,152303.44,Carrier Store,Samsung Pay,Business,25–34,Feature Phone,,Kept
SAMS-00000145,2023-12-25,2023,Q4,December,Argentina,South America,Mar del Plata,Samsung T55 27-inch FHD,Monitor,N/A,White,No,269.24,5,2,255.78,511.56,ARS,907.0,463984.92,E-commerce Platform,Credit Card,Individual,45–54,N/A,4.0,Kept
SAMS-00000146,2024-01-19,2024,Q1,January,Argentina,South America,Mar del Plata,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,128 GB,Graphite,No,1092.6,0,3,1092.6,3277.8,ARS,907.0,2972964.6,E-commerce Platform,Samsung Pay,Business,18–24,N/A,2.9,Kept
SAMS-00000147,2024-02-12,2024,Q1,February,Argentina,South America,Mar del Plata,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Graphite,Yes,937.26,2,1,918.51,918.51,ARS,907.0,833088.57,Carrier Store,Debit Card,Business,18–24,Android (Other),4.3,Kept
SAMS-00000148,2024-02-15,2024,Q1,February,Argentina,South America,Mar del Plata,Samsung ViewFinity S9,Monitor,N/A,Black,No,1379.97,7,2,1283.37,2566.74,ARS,907.0,2328033.18,Authorized Reseller,Debit Card,Enterprise,25–34,N/A,4.9,Kept
SAMS-00000149,2024-10-28,2024,Q4,October,Argentina,South America,Mar del Plata,Samsung 45W USB-C Charger,Accessories,N/A,Blue,No,47.81,0,1,47.81,47.81,ARS,907.0,43363.67,Online (Samsung.com),Net Banking,Government,55+,N/A,3.6,Kept
SAMS-00000150,2021-02-19,2021,Q1,February,Argentina,South America,Mendoza,Samsung Galaxy S22,Galaxy S,512 GB,Graph,Yes,704.37,3,1,683.24,683.24,ARS,907.0,619698.68,Samsung Store,Samsung Pay,Business,55+,Android (Other),4.1,Kept
SAMS-00000151,2021-03-20,2021,Q1,March,Argentina,South America,Mendoza,Samsung Galaxy A53 5G,Galaxy A,256 GB,Awesome Peach,Yes,422.2,7,5,392.65,1963.25,ARS,907.0,1780667.75,Corporate / B2B,BNPL (Buy Now Pay Later),Individual,18–24,Android (Other),4.5,Kept
SAMS-00000152,2021-04-25,2021,Q2,April,Argentina,South America,Mendoza,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Phantom Black,Yes,1124.84,0,1,1124.84,1124.84,ARS,907.0,1020229.88,Online (Samsung.com),Credit Card,Government,18–24,Feature Phone,2.8,Kept
SAMS-00000153,2021-04-30,2021,Q2,April,Argentina,South America,Mendoza,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Lavender,Yes,1341.28,2,5,1314.45,6572.25,ARS,907.0,5961030.75,E-commerce Platform,Samsung Pay,Business,55+,Android (Other),,Kept
SAMS-00000154,2021-05-08,2021,Q2,May,Argentina,South America,Mendoza,Samsung ViewFinity S9,Monitor,N/A,White,No,1525.18,0,2,1525.18,3050.36,ARS,907.0,2766676.52,Carrier Store,Cash,Enterprise,18–24,N/A,3.9,Kept
SAMS-00000155,2021-05-18,2021,Q2,May,Argentina,South America,Mendoza,Samsung Leather Phone Case,Accessories,N/A,White,No,49.36,0,1,49.36,49.36,ARS,907.0,44769.52,E-commerce Platform,Samsung Pay,Enterprise,25–34,N/A,,Exchanged
SAMS-00000156,2021-06-03,2021,Q2,June,Argentina,South America,Mendoza,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Green,Yes,1194.93,2,3,1171.03,3513.09,ARS,907.0,3186372.63,Authorized Reseller,Credit Card,Education,35–44,Android (Samsung),4.4,Kept
SAMS-00000157,2021-06-24,2021,Q2,June,Argentina,South America,Mendoza,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Green,Yes,1172.15,0,2,1172.15,2344.3,ARS,907.0,2126280.1,Carrier Store,Samsung Pay,Government,18–24,iOS,,Kept
SAMS-00000158,2021-07-21,2021,Q3,July,Argentina,South America,Mendoza,Samsung T55 27-inch FHD,Monitor,N/A,White,No,267.73,0,1,267.73,267.73,ARS,907.0,242831.11,Online (Samsung.com),Net Banking,Government,25–34,N/A,4.8,Kept
SAMS-00000159,2021-07-28,2021,Q3,July,Argentina,South America,Mendoza,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Cream,No,242.91,10,4,218.62,874.48,ARS,907.0,793153.36,Corporate / B2B,EMI / Installment,Individual,35–44,N/A,4.7,Kept
SAMS-00000160,2021-08-09,2021,Q3,August,Argentina,South America,Mendoza,Samsung Galaxy Tab A9+,Galaxy Tab,512 GB,Graphite,No,349.36,0,4,349.36,1397.44,ARS,907.0,1267478.08,Third-Party Retailer,Gift Card,Individual,35–44,N/A,4.1,Kept
SAMS-00000161,2022-01-22,2022,Q1,January,Argentina,South America,Mendoza,Samsung Galaxy Buds 2,Galaxy Buds,N/A,Cream,No,157.34,12,1,138.46,138.46,ARS,907.0,125583.22,Online (Samsung.com),Cash,Government,18–24,N/A,,Kept
SAMS-00000162,2022-03-02,2022,Q1,March,Argentina,South America,Mendoza,Samsung Galaxy M34 5G,Galaxy M,128 GB,Dark Blue,Yes,259.03,3,9,251.26,2261.34,ARS,907.0,2051035.38,Third-Party Retailer,Debit Card,Business,35–44,Android (Samsung),4.7,Kept
SAMS-00000163,2022-03-25,2022,Q1,March,Argentina,South America,Mendoza,Samsung Galaxy S21 FE,Galaxy S,256 GB,Phantom Black,No,509.6,10,1,458.64,458.64,ARS,907.0,415986.48,Carrier Store,Credit Card,Government,45–54,Android (Samsung),,Kept
SAMS-00000164,2022-04-20,2022,Q2,April,Argentina,South America,Mendoza,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Black,No,231.94,0,1,231.94,231.94,ARS,907.0,210369.58,Samsung Store,Debit Card,Education,45–54,N/A,3.2,Exchanged
SAMS-00000165,2022-05-07,2022,Q2,May,Argentina,South America,Mendoza,Samsung Galaxy A24,Galaxy A,256 GB,Awesome White,No,250.23,0,10,250.23,2502.3,ARS,907.0,2269586.1,Third-Party Retailer,Samsung Pay,Business,45–54,Feature Phone,,Kept
SAMS-00000166,2022-06-17,2022,Q2,June,Argentina,South America,Mendoza,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Lime,Yes,433.09,12,1,381.12,381.12,ARS,907.0,345675.84,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,45–54,iOS,4.0,Kept
SAMS-00000167,2022-08-09,2022,Q3,August,Argentina,South America,Mendoza,Samsung Galaxy Watch FE,Galaxy Watch,N/A,Sapphire,No,205.01,12,3,180.41,541.23,ARS,907.0,490895.61,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,55+,N/A,2.8,Kept
SAMS-00000168,2022-10-21,2022,Q4,October,Argentina,South America,Mendoza,Samsung 25L Microwave,Appliances,N/A,Black,No,207.64,7,4,193.11,772.44,ARS,907.0,700603.08,Authorized Reseller,BNPL (Buy Now Pay Later),Education,35–44,N/A,4.7,Kept
SAMS-00000169,2022-10-24,2022,Q4,October,Argentina,South America,Mendoza,Samsung Galaxy S23,Galaxy S,1 TB,Titanium Violet,Yes,768.54,10,1,691.69,691.69,ARS,907.0,627362.83,E-commerce Platform,EMI / Installment,Business,18–24,iOS,3.6,Kept
SAMS-00000170,2022-12-13,2022,Q4,December,Argentina,South America,Mendoza,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Blue,Yes,1830.94,0,2,1830.94,3661.88,ARS,907.0,3321325.16,Samsung Store,BNPL (Buy Now Pay Later),Business,35–44,Android (Samsung),,Kept
SAMS-00000171,2022-12-23,2022,Q4,December,Argentina,South America,Mendoza,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Silver,No,1173.64,15,1,997.59,997.59,ARS,907.0,904814.13,Online (Samsung.com),Gift Card,Individual,25–34,N/A,2.7,Returned
SAMS-00000172,2023-01-09,2023,Q1,January,Argentina,South America,Mendoza,Samsung Galaxy Tab A9,Galaxy Tab,256 GB,Cream,No,219.36,0,2,219.36,438.72,ARS,907.0,397919.04,Online (Samsung.com),BNPL (Buy Now Pay Later),Enterprise,18–24,N/A,,Kept
SAMS-00000173,2023-03-06,2023,Q1,March,Argentina,South America,Mendoza,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Icy Blue,Yes,1542.63,0,2,1542.63,3085.26,ARS,907.0,2798330.82,Third-Party Retailer,EMI / Installment,Enterprise,35–44,Android (Samsung),,Kept
SAMS-00000174,2023-03-22,2023,Q1,March,Argentina,South America,Mendoza,Samsung The Frame 55-inch,Smart TV,N/A,Beige,No,1386.38,10,4,1247.74,4990.96,ARS,907.0,4526800.72,Carrier Store,Gift Card,Individual,45–54,N/A,4.0,Kept
SAMS-00000175,2023-06-09,2023,Q2,June,Argentina,South America,Mendoza,Samsung 870 EVO 1TB SSD,Accessories,N/A,Silver,No,116.38,0,1,116.38,116.38,ARS,907.0,105556.66,E-commerce Platform,Samsung Pay,Education,18–24,N/A,2.5,Kept
SAMS-00000176,2023-07-10,2023,Q3,July,Argentina,South America,Mendoza,Samsung Galaxy Watch 6 Classic,Galaxy Watch,N/A,Sapphire,No,403.27,12,1,354.88,354.88,ARS,907.0,321876.16,E-commerce Platform,Samsung Pay,Business,18–24,N/A,3.0,Kept
SAMS-00000177,2024-01-07,2024,Q1,January,Argentina,South America,Mendoza,Samsung QE50Q80C QLED 50-inch,Smart TV,N/A,Black,No,911.61,7,2,847.8,1695.6,ARS,907.0,1537909.2,Corporate / B2B,Cash,Government,55+,N/A,3.1,Kept
SAMS-00000178,2024-02-13,2024,Q1,February,Argentina,South America,Mendoza,Samsung French Door Refrigerator,Appliances,N/A,White,No,1938.01,0,2,1938.01,3876.02,ARS,907.0,3515550.14,Carrier Store,Net Banking,Enterprise,45–54,N/A,,Returned
SAMS-00000179,2024-04-23,2024,Q2,April,Argentina,South America,Mendoza,Samsung Galaxy Tab S9 FE,Galaxy Tab,512 GB,Silver,No,452.83,5,2,430.19,860.38,ARS,907.0,780364.66,Authorized Reseller,Samsung Pay,Education,35–44,N/A,4.3,Kept
SAMS-00000180,2024-07-06,2024,Q3,July,Argentina,South America,Mendoza,Samsung Crystal UHD 43-inch,Smart TV,N/A,Black,No,525.58,7,2,488.79,977.58,ARS,907.0,886665.06,Corporate / B2B,Debit Card,Business,18–24,N/A,3.0,Kept
SAMS-00000181,2024-09-25,2024,Q3,September,Argentina,South America,Mendoza,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Lavender,Yes,1957.76,12,3,1722.83,5168.49,ARS,907.0,4687820.43,Samsung Store,Credit Card,Business,55+,iOS,,Kept
SAMS-00000182,2024-10-15,2024,Q4,October,Argentina,South America,Mendoza,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,573.18,5,2,544.52,1089.04,ARS,907.0,987759.28,E-commerce Platform,Cash,Government,25–34,N/A,2.9,Kept
SAMS-00000183,2021-01-06,2021,Q1,January,Argentina,South America,Rosario,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Graphite,No,247.09,3,7,239.68,1677.76,ARS,907.0,1521728.32,Samsung Store,EMI / Installment,Enterprise,18–24,N/A,4.6,Kept
SAMS-00000184,2021-02-09,2021,Q1,February,Argentina,South America,Rosario,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,499.95,0,6,499.95,2999.7,ARS,907.0,2720727.9,E-commerce Platform,EMI / Installment,Government,55+,N/A,4.2,Kept
SAMS-00000185,2021-02-09,2021,Q1,February,Argentina,South America,Rosario,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Black,Yes,391.06,0,1,391.06,391.06,ARS,907.0,354691.42,Corporate / B2B,Debit Card,Business,55+,Android (Samsung),,Kept
SAMS-00000186,2021-02-14,2021,Q1,February,Argentina,South America,Rosario,Samsung Odyssey Neo G9,Monitor,N/A,Black,No,1591.64,0,1,1591.64,1591.64,ARS,907.0,1443617.48,Authorized Reseller,Credit Card,Education,18–24,N/A,3.2,Kept
SAMS-00000187,2021-02-16,2021,Q1,February,Argentina,South America,Rosario,Samsung Galaxy Watch FE,Galaxy Watch,N/A,Gold,No,182.8,0,1,182.8,182.8,ARS,907.0,165799.6,E-commerce Platform,Cash,Business,45–54,N/A,,Kept
SAMS-00000188,2021-05-20,2021,Q2,May,Argentina,South America,Rosario,Samsung Galaxy M54 5G,Galaxy M,64 GB,Deep Ocean Blue,Yes,333.13,0,3,333.13,999.39,ARS,907.0,906446.73,E-commerce Platform,Net Banking,Individual,55+,New User,4.4,Kept
SAMS-00000189,2021-07-01,2021,Q3,July,Argentina,South America,Rosario,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Blue,Yes,1814.38,10,1,1632.94,1632.94,ARS,907.0,1481076.58,Corporate / B2B,Samsung Pay,Government,55+,Android (Samsung),3.0,Kept
